ID,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60
10096,727.753,1068.9275,725.5256,1074.5006,718.351,1068.2947,726.4374,1068.3903,724.1242,1071.999,724.792,1073.3867,724.9796,1071.9424,727.8491,1071.2413,709.599,1061.8282,724.988,1064.4066,718.85065,1067.8158,723.3187,1067.3473,734.13025,1068.6284,724.11523,1069.6869,724.328,1065.2928,712.19006,1071.7686,719.05646,1067.8359,728.6263,1073.4679,722.27295,1068.4794,722.6864,1079.2589,728.6802,1073.6392,734.1456,1078.8973,724.4974,1077.0713,729.5364,1070.3345,732.1487,1069.923,721.85846,1068.566,717.5509,1072.058,724.2148,1067.6676,718.211,1073.0906,716.57404,1060.5609
10116,562.2557,1304.9507,568.977,1302.9502,567.0713,1304.2715,565.3917,1305.867,562.5473,1300.7372,562.49493,1304.1444,565.6195,1302.267,565.05396,1303.6577,562.43695,1304.5901,561.1153,1302.2832,561.781,1306.3153,564.7595,1303.1132,561.8836,1305.5599,567.29834,1305.1539,562.6062,1302.7639,564.0363,1299.7341,565.5764,1305.3668,558.47235,1305.635,568.5978,1301.8184,565.01855,1301.9733,567.5364,1298.0605,561.8572,1301.4978,562.2071,1301.0244,562.66956,1301.8136,565.2027,1303.2935,564.6688,1302.0603,564.3654,1300.7869,561.3951,1304.0222,564.79675,1306.3285,560.04425,1304.7372
10161,2097.6196,681.9733,2099.934,682.1049,2099.4863,683.6423,2105.0598,680.22626,2096.181,680.1871,2093.3687,679.0667,2098.6584,677.61505,2101.3196,678.5791,2098.7715,681.7668,2097.7727,679.5286,2087.842,675.12683,2094.2354,674.9641,2097.0808,674.0964,2094.689,674.22534,2092.2952,670.4391,2088.8708,672.4208,2096.5044,666.99603,2094.1277,666.8119,2090.6826,667.79346,2092.5073,668.01605,2092.6633,666.3547,2087.12,667.07196,2092.4885,668.3456,2090.6567,666.74115,2089.807,667.49036,2079.6843,658.01166,2084.7322,661.07556,2081.1907,665.0152,2085.5925,662.1783,2085.9382,663.8272
10165,2095.2625,687.379,2098.657,691.9355,2101.2686,688.45374,2100.3965,686.8184,2106.936,689.5596,2104.9937,685.8982,2104.3506,683.8671,2100.5745,685.6817,2100.1313,684.10583,2100.3887,679.37274,2099.651,681.97034,2097.2795,679.60944,2100.5251,676.42,2095.0876,680.3381,2097.5864,675.4925,2093.8042,677.6548,2100.218,677.209,2095.3813,678.37036,2096.953,677.166,2097.6812,674.41785,2094.317,678.2788,2096.9094,679.7592,2096.913,682.9749,2095.836,675.33514,2101.1877,677.6843,2095.2825,674.6116,2094.9902,675.66766,2092.9143,676.7745,2096.2085,678.2984,2091.5457,675.56323
10189,2155.2512,733.0169,2156.3408,730.2547,2153.0195,731.61755,2158.9424,732.09393,2151.9138,730.8727,2150.395,730.3739,2153.2231,732.4937,2153.3853,732.6726,2156.3782,730.4022,2151.7595,729.75055,2148.676,728.8507,2148.927,731.0162,2155.507,727.14014,2153.462,733.6042,2149.6755,729.70496,2148.958,725.9574,2152.1313,727.77405,2150.9937,722.88416,2149.6553,725.2874,2148.3723,724.07654,2149.6519,728.6754,2148.5796,726.34906,2149.6772,724.4604,2147.601,727.3987,2150.7288,725.0313,2146.8687,722.3627,2150.3425,723.4778,2148.0894,725.53546,2148.2468,725.7207,2146.5015,725.1532
10196,2174.1848,779.5048,2173.4663,785.8416,2173.1995,784.00305,2173.5413,786.8632,2172.3657,783.7883,2178.0803,782.1236,2176.4087,785.30804,2174.8752,782.65027,2176.379,784.7885,2175.5012,783.8333,2178.3335,785.93396,2175.8647,783.4498,2174.4468,783.4101,2178.9663,784.9172,2177.1858,782.0494,2174.869,783.1235,2173.894,786.4311,2176.3147,786.87396,2174.9094,788.18774,2175.0344,785.6,2177.856,783.745,2176.5674,780.5215,2174.0386,783.7541,2177.153,787.3152,2178.8855,783.9431,2178.88,785.6833,2176.949,783.6796,2180.8318,780.5909,2177.9739,785.6358,2178.559,787.15936
10200,2145.0173,785.1262,2140.9668,793.8101,2142.3784,796.17975,2141.6992,794.7756,2142.4302,791.02924,2145.2937,791.03644,2143.8044,792.514,2142.3157,789.0455,2143.1545,790.61536,2142.0105,788.0013,2144.8787,792.7261,2143.6978,792.9815,2140.6133,787.89825,2145.4507,794.39386,2145.0269,791.03906,2142.7375,788.7448,2141.7751,792.9785,2143.1775,795.6615,2145.0662,792.1007,2141.1982,790.9562,2144.0337,789.6681,2141.18,789.27893,2139.113,790.10913,2144.5938,790.3699,2145.2898,787.8457,2146.4172,788.73474,2146.8494,790.7981,2145.82,788.46814,2143.6687,793.4797,2146.673,790.69904
10214,2146.041,817.1982,2148.1536,822.0083,2145.328,826.5495,2144.8616,820.3903,2147.786,823.0443,2145.5781,821.9398,2144.3887,821.84924,2145.2864,817.98486,2144.7966,820.6974,2145.8647,826.1478,2146.6274,821.9291,2148.3286,823.879,2147.4314,824.1506,2147.1008,821.289,2146.3982,827.4323,2146.2139,822.4869,2151.6304,825.6265,2151.1736,820.79047,2146.943,819.8626,2147.634,824.24963,2148.5342,824.9406,2149.7385,821.08344,2150.3955,820.5536,2151.0076,820.6281,2148.8616,823.5298,2148.2786,823.0424,2146.7322,827.0847,2149.8486,824.17725,2148.7285,821.14844,2152.9617,822.324
10219,716.01685,1478.9999,716.4917,1477.7416,720.4085,1480.2776,716.0236,1481.6234,716.135,1477.2975,716.4394,1479.8629,715.7881,1479.096,721.919,1479.8193,718.15216,1477.7863,716.4428,1478.9983,719.1092,1482.3052,718.08813,1477.4844,716.7435,1482.6372,716.8083,1480.6135,718.11206,1478.202,714.23596,1477.4196,720.04285,1484.9735,718.6621,1480.1353,718.52295,1480.5754,719.87103,1475.9028,719.11816,1479.4183,718.4004,1481.9275,717.63116,1475.0929,715.1059,1478.7551,716.0834,1477.1613,718.1161,1478.6722,721.66656,1481.1042,721.2812,1481.226,723.8701,1474.4518,719.37933,1474.2916
10232,2124.5073,686.60815,2121.235,687.50836,2120.3818,685.2303,2122.0366,684.4708,2121.4148,678.87225,2121.9153,685.5215,2115.6416,680.7763,2116.7188,676.00757,2116.9478,680.9145,2119.0305,675.51056,2118.948,673.31,2112.8503,675.6543,2112.6272,667.8989,2113.6018,673.3046,2114.9146,672.0394,2108.0156,673.3478,2108.8916,666.8325,2112.3545,670.03125,2107.502,666.00726,2105.9158,666.76227,2102.2043,666.001,2108.6802,662.3625,2107.1726,665.1884,2106.0103,661.5256,2106.4724,660.41705,2104.0925,656.985,2100.1196,658.46075,2101.927,650.07355,2105.0127,655.3056,2095.6917,656.5243
10240,2168.0305,736.94995,2168.9014,741.67236,2170.224,739.26154,2170.6716,739.9383,2174.1062,741.18335,2176.9895,740.36017,2176.306,736.7347,2172.9285,739.6381,2175.6592,740.11646,2173.2668,736.7942,2173.4653,737.7678,2174.2822,738.5042,2173.2778,733.2825,2172.86,735.5847,2176.7778,737.4411,2170.0354,733.0396,2176.4543,734.56274,2176.515,741.2435,2175.7214,736.95703,2177.424,736.54395,2176.1917,742.44495,2178.3508,741.38684,2178.5376,745.01105,2177.4077,739.15015,2179.8816,742.3654,2176.3523,739.55286,2177.1138,741.91656,2178.858,744.37854,2179.2795,746.7655,2177.3325,741.3423
10242,560.15204,1259.8485,558.6482,1256.4705,559.7678,1247.5255,561.8916,1252.4502,558.68634,1251.8463,559.1602,1253.5951,557.17914,1252.1935,557.87885,1253.7426,556.86084,1255.422,556.9453,1252.1406,557.5371,1253.1448,562.0644,1255.0027,562.5133,1251.1625,563.6292,1249.6206,560.2629,1254.9421,558.4389,1247.5771,560.7745,1246.9109,558.5229,1251.8971,565.1614,1251.7095,558.0577,1255.3782,560.5371,1248.9572,560.23,1252.004,557.3747,1247.8394,558.1284,1247.8615,561.8402,1257.9828,558.3626,1249.8826,561.51666,1254.4469,558.7397,1251.8809,561.21735,1251.8376,561.06537,1253.664
10250,2128.3245,702.01904,2131.2234,702.2408,2130.0767,702.7516,2130.9146,698.92975,2136.2375,704.5023,2133.288,696.12787,2132.9463,695.52545,2126.8555,698.1648,2132.2617,698.33167,2130.28,694.65045,2127.0515,695.5569,2124.5369,693.207,2125.0034,687.78754,2125.8872,691.6927,2127.1343,689.9132,2126.685,689.18976,2127.1516,687.3185,2122.777,690.6145,2123.8135,691.1203,2120.6472,689.80176,2120.3662,692.5703,2123.1252,686.74207,2123.5479,689.58453,2121.4714,686.9873,2124.0073,685.469,2120.2476,683.8285,2120.978,687.084,2123.1467,687.729,2122.1033,693.0896,2117.8042,685.28394
10251,2208.0518,759.2142,2216.1719,758.6362,2217.7256,757.118,2218.8762,758.81915,2211.9097,758.91797,2212.5146,755.0978,2214.1455,756.88354,2215.2473,759.62665,2216.937,760.76776,2218.3782,760.15686,2209.8706,755.71906,2212.6143,755.35364,2220.399,755.0032,2214.6213,758.09607,2215.3232,754.94763,2211.9795,750.97394,2215.502,753.02216,2217.9387,751.8196,2217.6316,753.51276,2216.3303,754.0638,2219.161,752.20435,2214.8672,752.992,2219.203,752.44257,2214.7598,758.0372,2217.8867,755.4697,2211.2302,752.66364,2215.124,753.88806,2212.6443,754.0607,2214.4243,755.86554,2217.8984,751.1236
10278,1734.0966,357.05365,1735.0632,353.21622,1726.5687,364.34164,1731.0088,354.01462,1726.8717,354.42807,1735.7798,352.77966,1724.5732,355.25845,1727.5348,349.3963,1729.6149,354.43912,1728.5479,346.65018,1725.3662,352.05237,1723.3695,353.55896,1724.0293,340.3741,1718.1554,345.58035,1726.1565,345.4837,1721.3044,346.08014,1724.1951,343.68314,1719.207,349.5796,1717.9468,342.9369,1716.6335,338.9101,1714.1276,340.16248,1714.8326,337.81622,1716.3278,345.18237,1721.4341,338.15887,1717.6519,338.7163,1712.6913,334.04922,1707.5056,339.07098,1709.8289,332.40497,1708.207,335.63602,1713.679,334.63547
10279,259.4634,1114.5125,256.54074,1115.1733,256.78003,1115.4735,258.25824,1117.196,253.66876,1115.2811,254.26588,1114.947,256.33322,1116.2437,255.5196,1114.3456,256.1106,1117.6686,257.3505,1114.1697,254.58195,1114.0299,255.23189,1115.0684,255.01842,1115.4835,253.85394,1115.266,253.62926,1113.5505,255.70006,1114.7219,253.85376,1115.4175,254.13449,1113.1838,253.45833,1112.5122,254.08693,1114.1024,255.03781,1112.6183,254.52031,1115.6958,251.80055,1116.432,256.3,1113.5477,252.9078,1115.5281,251.89272,1113.6902,250.93413,1114.1969,253.16425,1115.1471,252.26582,1115.4294,250.81618,1112.2664
10281,1830.9683,567.98553,1837.6996,576.48236,1836.6072,572.4873,1826.2284,575.4506,1834.9977,574.40704,1836.7141,574.0909,1834.388,573.7182,1833.1403,568.9211,1837.1753,568.70807,1832.6288,574.7154,1837.2946,575.76404,1835.871,573.36255,1833.4851,578.118,1838.8674,568.89404,1832.9027,574.82605,1830.8927,570.10504,1833.547,569.0957,1833.2046,569.5988,1832.0535,573.24316,1837.5166,570.374,1840.4526,567.701,1839.103,574.7632,1836.8064,576.46533,1835.129,571.1842,1836.8882,570.1609,1837.5143,569.191,1837.8953,574.3035,1838.8198,572.81213,1842.8793,574.6194,1836.3759,571.0743
10298,901.9577,837.4216,902.5961,841.93665,903.78937,837.68585,902.28986,842.571,903.1049,840.0336,901.2666,839.2703,904.29236,835.937,903.7632,842.82196,906.05676,836.4126,903.202,839.0909,902.04846,836.90283,904.24896,838.44025,901.19946,838.97,903.19684,838.27057,899.75214,838.4048,905.2862,839.81915,902.1486,839.6325,906.05145,838.9934,904.84937,838.4011,901.60254,840.2131,903.9084,842.2146,903.8282,840.91504,903.36005,840.9758,904.4988,834.78595,905.57074,840.11993,903.7278,838.00616,903.53375,842.0767,904.3623,838.45264,904.2211,840.62213,906.0336,841.25244
10303,609.61163,1491.3007,607.60956,1498.1493,606.90466,1492.5609,609.15796,1495.852,606.29926,1497.182,604.3682,1492.6152,608.4121,1496.6484,606.9061,1495.6296,599.2621,1492.9464,602.1142,1492.2834,604.96466,1499.8997,607.74634,1498.1116,604.87427,1496.6608,605.3792,1499.6519,610.0244,1492.2972,599.98224,1500.1926,611.7152,1491.2308,605.9777,1498.2206,607.6759,1491.113,602.02185,1496.7089,600.2688,1492.194,605.3782,1492.5568,607.5969,1490.7194,612.483,1493.421,604.81946,1494.2422,605.4307,1496.0532,606.57574,1499.837,604.42975,1496.4758,609.4619,1496.2545,606.4108,1491.2838
10312,1812.6649,476.85907,1808.1864,479.38226,1810.6597,479.205,1809.3976,479.0897,1812.1399,485.2312,1816.3444,482.5937,1809.8727,481.60742,1812.46,486.66275,1808.295,484.36874,1813.6964,481.335,1813.0607,486.6166,1822.6489,488.4543,1814.8405,484.52957,1814.4612,489.77203,1820.6945,486.60886,1816.0173,487.1711,1818.7169,485.93497,1816.4156,490.51328,1813.2246,487.75095,1822.7726,492.87524,1814.0858,491.50037,1815.5743,490.81683,1821.2747,493.9286,1823.3604,497.06155,1816.2894,493.01633,1813.5679,489.93704,1817.8143,495.85983,1819.2339,496.9358,1824.2933,493.3829,1822.5271,495.90723
10313,1920.0215,563.9241,1919.0693,565.20276,1919.7773,567.34216,1917.2806,565.02814,1920.7115,566.4676,1924.471,562.77606,1916.9421,562.7386,1919.3772,566.1231,1915.2214,563.86383,1917.4362,560.1697,1915.4183,560.3658,1921.3413,565.56616,1914.2352,558.7045,1913.9844,565.00354,1918.9155,560.1343,1912.9392,561.12915,1917.9529,557.78436,1914.0759,561.73035,1910.6896,557.0292,1917.4766,558.7215,1907.9113,558.7292,1909.2411,557.9698,1913.3936,557.7555,1914.1858,561.06134,1908.2294,555.4816,1909.804,550.9554,1906.1206,557.7197,1908.4944,557.1481,1913.4589,552.7294,1909.7067,554.2389
10317,256.19266,1009.46454,256.41025,1004.82697,254.49869,1001.8947,257.6832,1009.03253,255.69458,1002.24756,258.10037,1005.21063,260.24246,1005.47064,258.7734,1007.4528,256.43073,1006.70636,258.95688,1008.1215,259.10516,1003.6932,253.12639,1007.0404,256.44928,1004.87445,255.40459,1006.88226,254.56776,1005.22314,258.28818,1006.3098,259.99,1003.66266,255.37553,1007.05835,259.17142,1006.02386,254.8514,1008.1409,255.1622,1003.7275,257.58743,1006.9873,254.79291,1004.45807,256.42355,1007.9281,255.01492,1006.52185,257.499,1007.10516,260.22287,1004.48785,253.59027,1005.4702,256.52246,1001.70526,258.08932,1005.4585
10340,1972.042,568.17035,1971.2451,567.64557,1968.5509,574.82477,1972.103,571.66345,1967.913,576.98425,1973.575,575.1658,1974.4362,572.5033,1977.556,577.25287,1979.3433,576.7935,1975.0603,578.48834,1978.2482,580.08606,1979.5837,578.36084,1985.782,577.4924,1977.979,587.39185,1987.3898,582.52716,1982.6694,587.7028,1983.5073,588.3422,1982.0007,587.8791,1981.3171,592.05896,1990.0992,588.3452,1983.865,587.8987,1990.3448,589.3761,1992.2844,593.7931,1989.9009,594.5133,1993.3447,594.50793,1989.6174,594.5935,1993.8094,598.3685,1993.5564,598.6061,1994.3971,602.49854,1995.4572,603.5724
10355,2137.8025,704.84393,2139.0999,708.11884,2136.8533,707.9444,2135.7725,707.6194,2139.659,709.401,2141.1296,708.056,2143.5334,705.80176,2143.8108,706.847,2142.1812,703.577,2138.8408,705.7081,2138.0107,710.45825,2141.0503,704.1978,2138.771,706.7189,2140.7676,708.6608,2140.9507,707.79126,2143.311,708.0526,2140.4753,709.72656,2141.5518,711.03656,2144.7754,703.9964,2144.6177,706.73474,2146.3276,707.5278,2143.4265,708.95496,2143.8066,710.4642,2144.1106,704.8335,2146.1716,707.0167,2139.3843,707.2839,2143.6133,709.6377,2145.3787,710.4934,2145.2776,708.7658,2144.5806,713.41956
10357,585.77594,1400.6194,581.814,1402.6595,583.1636,1401.9539,580.62036,1401.6323,582.09357,1398.2812,581.12494,1402.986,575.4644,1397.4335,580.4521,1400.5787,580.3911,1401.5251,581.8135,1400.1711,582.2925,1400.0741,573.1918,1399.1293,584.7116,1400.473,579.8575,1403.2362,577.1639,1399.5734,582.687,1395.894,587.6624,1397.9205,581.0996,1399.2737,578.32367,1403.8479,579.0028,1398.9624,578.81274,1402.8302,580.9812,1400.981,583.9069,1399.6532,582.04016,1399.9728,584.3022,1400.8939,576.6748,1396.7367,580.044,1396.836,575.877,1396.502,575.5798,1402.1742,580.19604,1395.7854
10360,2141.4983,792.6469,2144.0005,792.097,2144.3342,793.44293,2143.7717,790.6129,2148.6965,792.86084,2145.1116,789.2203,2149.9915,789.2953,2144.5483,792.3225,2148.636,790.5606,2146.464,795.3451,2146.1953,788.70917,2147.3306,788.7087,2146.0078,786.17957,2145.654,791.08276,2147.6538,792.2351,2149.7502,794.0205,2147.634,791.55524,2146.3167,790.7888,2148.925,789.2667,2146.666,795.15344,2141.0547,794.84326,2145.9941,791.8364,2145.3684,794.53845,2147.2383,792.76373,2149.4866,792.17096,2143.6484,790.80005,2146.7742,791.7325,2147.813,797.014,2147.9077,798.4849,2146.0635,794.6031
10361,762.15814,1539.7938,754.2636,1546.8757,757.10834,1558.3447,754.1189,1540.6848,743.78436,1556.0707,738.4718,1549.5636,754.1649,1550.0631,750.4577,1540.5518,760.5586,1544.9026,765.3707,1557.0172,744.4378,1546.1074,751.2807,1546.444,741.06177,1553.525,752.1385,1551.813,757.2778,1551.7515,749.8142,1563.922,744.11475,1544.9769,746.84814,1556.2605,748.0503,1548.4781,756.5349,1552.1877,743.9429,1550.0594,746.83307,1554.9805,752.958,1540.9922,757.1913,1556.9852,747.64624,1551.4912,755.35205,1554.7051,748.2752,1559.5428,755.32935,1556.5804,747.65485,1554.5076,744.1919,1555.0383
10374,586.33575,1512.7698,584.12164,1515.0511,585.5371,1513.0319,581.90466,1511.9542,584.9158,1514.3574,581.5266,1515.6592,587.2211,1512.657,584.1012,1510.4338,588.5971,1513.3519,579.97864,1512.2948,586.6242,1511.7937,585.9625,1509.6626,583.1724,1512.0634,582.45154,1514.6359,584.1134,1516.8634,584.1131,1513.9288,585.7996,1515.4469,584.7733,1513.6266,584.2324,1507.8268,585.38763,1514.1425,587.3142,1511.5354,582.4753,1511.2733,584.34143,1510.7406,589.67664,1510.6676,582.26904,1514.0321,584.5385,1512.0093,583.7113,1515.3668,585.48737,1515.7202,583.66943,1509.0431,586.051,1511.9603
104,722.6813,1386.7825,736.1199,1389.0858,731.00757,1379.4814,737.2711,1389.4723,734.10187,1379.4976,736.9378,1377.6007,728.30396,1388.8674,735.1881,1380.3928,729.4004,1380.4471,729.4358,1373.8726,725.2197,1385.6412,730.8818,1375.6215,722.8474,1388.9661,723.2791,1387.8868,724.9761,1381.6158,729.88745,1384.6661,724.89215,1389.3132,725.8756,1392.6067,729.82947,1385.23,726.8704,1389.8582,732.158,1377.7961,733.11536,1383.8544,724.58417,1379.8885,726.2698,1382.7927,721.73865,1380.2965,728.2507,1389.3611,714.90546,1375.4407,729.81006,1390.766,723.49554,1379.6023,731.22925,1385.6761
10413,1683.5249,300.43427,1691.4127,293.23932,1688.3201,306.9092,1692.7422,303.33746,1682.0201,298.68185,1681.8914,298.67746,1695.1486,305.99576,1690.9292,303.3619,1696.8254,303.90668,1695.2177,305.1816,1688.7502,297.33316,1687.0288,305.1978,1702.251,296.48785,1698.8931,310.97607,1698.7441,310.4745,1699.875,306.77502,1701.122,309.15814,1697.2477,302.48505,1701.4988,305.37497,1700.2549,304.84302,1700.7468,305.02216,1701.8029,310.7251,1705.0006,314.69162,1706.8273,317.49402,1705.5516,317.5331,1697.3527,305.35648,1696.217,308.61823,1693.1014,320.4641,1707.8865,314.12866,1708.4259,310.1164
10439,741.15045,1502.5098,738.7071,1496.6992,739.1133,1500.2383,732.79706,1496.7378,734.63794,1499.2456,742.4216,1501.4612,731.7899,1494.7776,733.62415,1503.941,737.5233,1495.3405,739.8725,1493.4037,731.4965,1496.9304,739.1477,1498.7043,734.847,1498.8248,734.0339,1501.3947,735.20807,1498.4904,735.78143,1498.4418,737.1929,1494.5411,737.65485,1497.2592,730.31055,1495.8787,732.0942,1496.2386,732.7771,1494.2484,735.9428,1496.8832,732.3478,1492.4375,739.089,1496.4359,732.83234,1496.8151,735.04834,1497.5385,733.2435,1499.1349,734.68616,1502.32,731.17773,1497.1179,736.0383,1500.4072
